"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"u_intervall_4";"u_intervall_5";"o_intervall_1";"o_intervall_2";"o_intervall_3";"o_intervall_4";"o_intervall_5";"mean_1";"mean_2";"mean_3";"mean_4";"mean_5";"median_1";"median_2";"median_3";"median_4";"median_5"
"Mönchfeld";682,042846417527;543,329710148788;143,77084495598;46,8816102071409;27,4951550198952;1555,67544551203;978,20203418009;404,469771097206;170,419283555494;116,850481944857;1160,1006267964;769,989689393772;247,576306529221;92,5923968300474;59,7409804505592;1180,52063174698;771,993141541735;237,037100512628;86,4420318962889;54,7121340936563
"Mönchhalde";1142,34573633753;424,38321131024;99,3955985081981;31,1057057474982;17,4449969863915;1661,35523629316;765,736178313944;214,115198139505;75,532850279497;47,4651665323529;1453,60256054358;564,544883386159;144,302966038792;48,5408515530594;29,0087384784082;1469,1022389258;551,572452291218;139,99196983842;47,0129805648146;27,8189639031112
"Muckensturm";759,767260369216;506,502667477848;137,293694977109;46,4049285106854;27,2434770548239;1403,24183231529;866,895490130401;319,902288734419;122,370610374383;83,8223410272819;1112,81639107498;688,184931337271;209,290665374735;76,1199788188492;48,5880333941661;1130,11377614956;684,288664122871;203,758532992549;72,969014978451;46,3410215537746
"Mühlhausen";861,17312192094;590,449567894329;151,71468882286;49,7628465938888;29,0701086107326;1715,50335062228;1031,80579290802;383,79643951265;161,065160633182;113,008989000729;1335,74216756351;808,022210000736;248,028955251288;92,3013582085831;59,9053089758845;1346,30476984263;807,679413709024;243,053964443762;88,516655153541;56,7043767988989
"Münster";1800,98030232827;1354,68360149416;425,577438045456;153,37968720876;94,1961538383409;3072,19502428129;2086,3348367589;782,348954547854;313,106830582186;207,961106509182;2526,64701270938;1712,59168444917;565,371227854773;217,292450766293;144,097624220383;2561,57822709084;1711,5989556025;553,183934529981;211,152359474649;140,408677336873
"Neckarvorstadt";681,03599727787;975,69186078057;395,184501061331;165,468803437831;113,825087516478;1330,54530704647;1252,32989568478;623,872487798722;310,244436852922;261,442120035897;1039,30920553395;1127,94896201884;493,81255425742;223,810194456958;172,119083732831;1043,53493092903;1135,68570466013;490,082534813367;219,136806262382;167,261262221658
"Neue Vorstadt";243,940787582396;328,228005559577;126,64123056659;50,5199894075494;32,9221110855659;458,231961527368;414,700345946744;206,89059923631;99,0430273480962;80,3579012246619;361,225055674132;372,346913902365;161,05448076073;70,9226532864444;52,4508963763291;364,425274861009;372,878909106504;160,289582651711;69,7772973578993;51,0433677017645
"Neugereut";2015,71372985769;1611,29947599578;472,244928834288;170,083676251201;104,517726297561;4018,91587122397;2642,43288050268;1063,89026515145;429,554581205685;294,828760545456;3116,08193994126;2158,14878284853;708,963211037971;270,558761365155;175,247304807088;3156,89988300168;2164,75720612413;688,169159857588;260,020105438484;167,46005618048
"Neuwirtshaus";267,791572504569;129,575741621154;32,4787459549266;10,2028561567188;5,73277357451938;482,227121946427;259,551433199984;86,5393154971832;33,0468043120201;20,8239462236662;390,581409133103;190,242717063746;52,96488191384;18,2824022892406;10,9285896000709;399,221635971012;186,629901065322;49,9905456421525;17,0816199210289;10,0362891625963
"Nordbahnhof";377,004256102984;510,161889123917;206,43541672999;88,032442851083;61,2409720307186;754,335165858142;670,280100077509;340,302981779818;170,853978315026;146,737162891944;565,399239648326;596,464541497573;268,672047525489;125,730487667654;99,7336836609578;570,800964415836;598,380156887463;265,166089110519;124,316483167387;97,9907665199902
