"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"o_intervall_1";"o_intervall_2";"o_intervall_3";"mean_1";"mean_2";"mean_3";"median_1";"median_2";"median_3"
"Weinsteige";391,784955799099;279,725414498741;396,307269189823;657,488360780626;333,965147555785;654,997669846601;524,361155200663;309,570985164202;512,067859635134;521,994025663398;310,304495255238;508,977271938928
"Weißenhof";624,405151412698;332,853938803233;398,67813850156;903,978502658841;405,399822783231;634,255534457208;761,618515786212;371,551081061577;511,830403152211;760,663213794271;372,074670227517;508,750748671642
"Wildpark";2,38475529314321;1,20512177729885;1,37623906622458;3,37024035680329;1,51784258367998;2,15733052737317;2,8752877601039;1,37373144878287;1,75098079111322;2,86913536133811;1,37830027290673;1,7405285816312
"Winterhalde";1099,85841331855;480,69909871764;499,843273256369;1575,6647690975;614,658271847769;876,811517323089;1339,78937734208;552,808354816875;675,402267841043;1342,76022520297;552,942597136896;670,262575592424
"Wolfbusch";602,765995757297;348,360204748654;384,422177740879;1013,4517805225;435,938798223765;737,561777305524;808,674672426531;396,839024869266;552,486302704202;809,184915398824;398,473075756926;548,762436993357
"Zazenhausen";526,000434164983;256,803264888575;289,089698415196;760,84251286617;320,338746766658;476,422350684981;642,266223512552;292,049414392711;377,684362094737;642,542087162246;293,171453704585;375,754943643742
"Zuffenhausen-Am Stadtpark";809,4537637247;394,374673619103;470,518399820172;1118,0077050372;486,412945609122;719,082323138201;964,296236961049;442,74702427799;581,956738760961;965,910440329473;443,946090634591;577,544873150639
"Zuffenhausen-Elbelen";155,793578951689;71,3240105580916;80,6290886516899;210,431323091305;88,2173919134876;123,956141584884;182,903194306603;80,0811394910313;101,015666202365;182,672282768928;80,1587982769179;100,775882498186
"Zuffenhausen-Frauensteg";419,382855799183;194,406558498172;223,398611890358;569,575612768312;238,298074261251;338,735404814825;497,105281607881;216,908676174729;274,98604221739;497,685822171567;217,381185253101;272,892714163609
"Zuffenhausen-Hohenstein";977,774763478178;460,590070220277;525,823871189257;1342,63714121929;568,081310784399;817,284953066799;1171,6847532597;515,539925115034;654,775321625268;1176,17665821943;516,865285898474;649,557116339465
"Zuffenhausen-Im Raiser";199,438838511623;106,121242525052;123,099080948519;290,792327845723;128,899240353062;199,590241743838;242,957404510573;118,151633277487;159,89096221194;243,025853309467;118,512460133019;158,641725775555
"Zuffenhausen-Mitte";1961,77722963832;883,51234440514;963,422746918467;2730,97549135222;1111,41372073549;1575,25509457139;2349,9323290937;1002,54739947237;1254,52027143394;2345,80400354787;1004,72882888566;1250,30008870466
"Zuffenhausen-Mönchsberg";1040,53932188018;561,004397312517;679,658584776369;1557,02954828622;691,573634077633;1103,36115566567;1310,00714872573;631,192889640303;866,799961633969;1315,14540425014;633,004909066993;860,865917955237
"Zuffenhausen-Schützenbühl";446,474553461883;192,639717721706;204,812663332114;632,152920129946;249,269928582653;345,939027886224;540,513160633332;222,663547944836;271,823291421832;540,693334569167;223,637456159886;270,056790482634
