"Stadtteil";"u_intervall_1";"u_intervall_2";"u_intervall_3";"o_intervall_1";"o_intervall_2";"o_intervall_3";"mean_1";"mean_2";"mean_3";"median_1";"median_2";"median_3"
"Birkach-Süd";887,91776207993;448,122967924449;601,189269824162;1162,32877713825;529,298255006669;840,225114347364;1023,71613485632;491,170973204739;714,112891938939;1020,99732643698;492,041128031344;713,178388544734
"Birkenäcker";1097,68290963473;471,751251713659;590,9523818848;1393,51438746115;574,439265845416;819,6558382025;1245,35852273045;526,523693122482;698,117784147067;1242,41178998663;528,239958149176;697,096594792728
"Bopser";760,769480051562;389,931835829241;557,297440037629;985,85675703183;462,357410906563;740,50053624221;872,17634812441;428,541925234799;640,281726640792;871,030473883289;429,204852605116;637,90274697154
"Botnang-Nord";710,104697596687;354,275654195143;458,467550911533;1008,1759580229;434,327107318566;706,206904393592;861,039751756265;397,328778992288;569,631469251448;864,417494009382;399,588330257611;563,259674543183
"Botnang-Ost";715,462196903658;366,807220815126;504,276236164346;959,590386325537;435,961568626418;711,44397772243;837,094631985554;403,348260583414;600,557107431032;840,219565843428;403,977802620172;595,240080193551
"Botnang-Süd";897,417536538686;474,634625426004;645,867837332164;1278,30760207184;575,868718782146;970,867262835646;1091,31921113241;529,60498454756;793,075804320033;1093,6521300118;531,748885267532;784,5137681947
"Botnang-West";549,865279150914;298,002464842116;412,233588770596;787,9269622673;360,109969195288;612,271422752642;674,000576126668;331,487551769771;502,511872103561;676,164475878023;332,667948585551;496,735953928206
"Burgholzhof";810,756241629359;367,23358340737;483,986012724943;978,641109822679;429,64514600909;619,123164609777;888,237533095843;399,472758697964;552,289708206193;885,879965994201;400,05244514412;552,550393526749
"Büsnau";667,617607057699;338,872930042428;465,820362831391;894,734780515752;404,348111133426;648,806116774295;783,516207996231;374,255039209324;548,228752794445;787,969961045624;375,356070871852;544,262602146713
"Cannstatt-Mitte";1256,46545155325;522,939454489428;651,426069610528;1535,67340314417;626,898859763108;871,447916167388;1393,08352871674;575,984908588367;758,931562694893;1391,27526959267;577,487032351168;759,252701840032
"Chausseefeld";331,391575667302;164,606874750242;216,996207680719;425,95045528466;192,097262904214;297,416494815819;378,068920052769;178,962299376611;254,96878057062;377,863285167742;179,14759107899;254,531946962692
"Dachswald";1154,96107424178;622,340832198368;898,814722788578;1540,99552852715;734,214506330619;1222,61629771311;1351,70102364846;682,083652079391;1047,21532427215;1357,94745258587;683,496215639297;1039,04144837016
"Degerloch";2077,01631196451;1082,09250750047;1546,59611182222;2740,15016110912;1279,37473239934;2085,65374274144;2411,58026208798;1188,93906192023;1793,48067599179;2414,95131779258;1190,4482909194;1786,07687988168
"Diemershalde";633,4618272717;316,223798201357;444,799887048282;795,194925996768;370,83933295247;573,949366064041;713,919990042141;344,544610457753;507,535399500106;715,60883964818;344,595370046557;506,876960989384
"Dobel";1257,12884380291;614,222652343237;853,498855082862;1570,75024104933;723,073656652737;1105,06796522691;1414,85527090361;671,081759939139;976,062969157256;1418,20286672507;671,250342189836;975,241082927307
"Dürrlewang";916,451926528483;472,973364504524;658,392623715338;1240,33052892801;564,550477809247;920,65456383962;1079,7339822186;522,669612853217;777,596404928184;1084,18795580545;523,911974471219;772,159450445069
"Espan";1279,04500362144;552,960648595206;710,170388812138;1605,98061744676;669,005573602294;955,947440520031;1445,8054769508;614,247380547299;825,947142501898;1441,82688000815;615,721253404429;824,60462760795
"Fasanenhof";1560,42421956304;759,098807282394;1033,83231394509;2038,98968209367;910,443724880985;1416,9530162552;1800,98006284252;841,93756743038;1211,0823697271;1804,54167441719;844,606212904342;1204,17804433466
"Fasanenhof-Ost";18,4169513318919;9,18709041503557;12,6215574171828;23,8458213247159;10,975643632871;17,0939956588368;21,3073607184537;10,1211271126803;14,571512168866;21,3629069047465;10,1442963807055;14,4523312277725
"Feuerbacher Tal";1339,7403138931;619,160291262409;829,14814307329;1704,15299813867;741,690529033174;1104,59950871462;1527,18677249355;683,897288009164;957,915939497289;1528,79487861954;685,369749873506;952,598885177197
"Feuerbach-Mitte";1961,18965416944;871,270584721027;1140,52718614829;2476,56584971658;1051,08623149782;1525,13954954301;2226,54306536821;964,808263370174;1318,64867126162;2227,73399042413;967,438825041277;1312,59050497946
